0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 42 43 0 0 0 0 0 0 0 55 56 57 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 19 19 19 19 20 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 2 2 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 19 19 37 37 37 38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 37 37 37 37 38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 19 19 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 2 44 45 2 2 0 0 49 50 0 58 59 60 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 6 6 6 6 6 6 21 6 6 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23 25 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 37 38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 47 2 0 0 0 0 36 37 37 37 38 0 0 0 0 0 0 0 0 0 0 0 0 48 0 0 0 0 0 0 0 0 0 0 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23 25 0 0 0 0 0 0 0 0 0 0 0 0 5 6 6 6 6 6 7 2 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 18 19 19 19 20 0 0 5 6 6 6 6 7 0 0 0 0 2 2 0 0 0 0 0 0 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 9 9 9 9 9 9 9 9 9 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 0 0 0 1 0 48 0 0 23 30 32 25 2 48 0 0 48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 48 0 0 0 48 0 0 0 0 0 0 0 0 18 19 19 19 20 0 0 0 0 0 0 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23 24 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23 24 25 0 0 0 0 0 0 0 0 0 36 37 37 38 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 26 28 0 0 0 0 0 0 0 0 0 0 0 0 8 9 9 9 9 9 14 7 0 0 0 0 0 0 0 0 0 0 18 19 19 19 20 0 0 0 0 0 0 0 51 52 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 8 9 9 9 9 11 0 4 0 0 18 20 0 0 0 0 0 5 6 6 6 6 6 6 6 6 7 0 0 0 0 0 0 0 0 0 8 9 9 9 9 9 9 9 9 9 11 2 0 0 0 0 0 0 0 0 0 0 21 0 2 1 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 36 37 37 37 38 0 0 23 24 24 24 24 29 30 27 27 32 33 24 24 24 24 25 0 0 0 0 0 0 0 0 2 0 22 0 0 0 0 0 0 0 0 0 0 0 0 23 24 24 25 0 0 48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23 24 24 24 24 24 24 24 24 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 6 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 6 6 6 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 47 0 2 23 30 27 32 25 0 0 0 0 0 0 0 46 0 0 0 0 0 0 0 0 0 0 26 27 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23 25 0 0 2 1 1 1 0 0 0 0 0 0 0 0 0 36 37 37 38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 26 28 2 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 9 9 9 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 53 54 0 0 0 0 0 0 0 0 0 0 
0 22 0 0 0 4 0 0 0 0 8 9 9 9 9 14 15 7 0 0 0 0 0 0 0 0 5 12 9 9 9 9 9 9 9 9 14 7 0 2 2 1 0 0 21 5 12 9 9 9 9 9 9 9 9 9 14 7 0 0 0 0 1 0 0 0 0 5 6 6 6 6 6 6 6 6 6 24 24 24 24 24 24 24 25 0 0 0 0 0 0 0 0 0 0 0 26 27 27 27 27 27 27 27 27 40 27 27 27 27 27 28 0 0 0 0 0 0 0 23 24 24 24 24 25 0 1 0 2 0 48 0 23 24 29 30 27 27 32 33 24 24 24 24 24 24 24 25 0 0 0 0 0 0 0 0 0 0 26 27 27 27 27 27 27 27 27 32 7 0 0 0 0 0 0 0 0 0 0 0 0 42 43 0 0 5 12 9 14 7 0 0 49 50 0 0 0 0 0 0 0 0 0 0 0 0 49 50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 8 9 9 9 11 2 0 2 0 0 0 0 0 0 0 0 21 0 0 0 0 0 0 0 0 23 24 24 24 24 30 27 27 27 28 0 0 0 0 0 0 23 24 24 24 25 0 0 0 0 0 0 23 30 27 28 0 0 0 0 0 0 0 0 0 0 0 0 0 46 0 23 24 24 24 24 29 30 32 33 24 24 24 24 24 24 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23 30 32 25 0 0 0 0 0 55 56 57 0 0 5 6 6 7 2 9 9 9 11 0 0 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 6 7 0 0 0 0 0 0 0 0 0 
5 6 6 6 6 6 6 6 6 10 12 9 9 9 9 9 9 11 0 0 0 0 0 22 0 5 12 9 9 9 9 9 9 9 9 9 9 14 15 6 6 6 6 6 10 12 9 9 9 9 9 9 9 9 9 9 9 14 7 0 2 1 1 1 2 0 5 12 9 9 9 9 9 9 9 9 9 27 27 39 27 27 27 27 28 0 48 0 0 0 0 48 0 0 0 0 26 27 27 27 41 27 27 27 27 27 27 27 27 27 27 28 0 48 1 0 2 0 23 30 27 27 27 27 32 33 24 24 24 24 24 29 30 27 27 27 27 27 27 27 27 27 40 27 27 27 27 28 0 0 48 0 0 0 0 48 0 0 26 27 27 27 41 27 27 39 27 27 14 7 0 0 49 50 0 0 0 0 0 4 0 44 45 0 5 12 9 9 9 14 15 6 6 7 0 0 0 0 55 56 57 0 0 0 0 5 6 6 6 6 6 6 6 6 6 6 7 0 0 0 0 0 0 0 51 52 0 5 6 6 6 12 9 9 9 14 6 6 6 7 0 42 43 0 2 2 5 7 0 0 0 0 0 0 0 23 30 27 27 27 27 27 27 27 27 28 0 0 48 0 0 0 26 27 27 27 28 0 48 2 2 0 0 26 41 27 32 33 24 25 0 0 0 0 0 0 0 2 2 2 23 29 30 27 27 27 27 27 27 27 27 27 27 27 27 40 27 32 25 0 0 0 0 0 0 0 0 0 46 0 0 23 24 24 25 0 0 0 0 0 0 0 23 30 27 27 32 25 0 0 47 0 58 59 60 0 5 12 9 9 11 2 2 2 2 2 0 5 6 6 7 0 0 42 43 0 0 0 0 6 0 49 50 0 0 0 0 5 12 9 14 7 0 0 0 0 0 0 0 0 
8 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 14 15 6 6 6 6 6 10 12 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 14 15 6 6 6 6 6 10 12 9 9 9 9 9 9 9 9 9 9 27 27 27 27 27 27 27 32 33 24 24 24 24 24 24 24 24 24 29 30 27 27 27 27 27 27 27 27 27 27 27 27 39 27 32 33 24 24 24 24 29 30 27 27 27 27 27 27 27 27 27 27 27 27 40 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 32 33 24 24 24 24 24 24 24 24 29 30 27 27 27 27 27 27 27 27 27 9 14 15 6 6 6 6 6 6 6 6 6 6 6 6 10 12 9 9 9 9 9 9 9 9 14 7 0 0 0 58 59 60 0 0 0 5 12 9 9 9 9 9 9 9 9 9 9 14 7 0 0 0 49 50 0 53 54 0 8 9 9 9 9 9 9 9 9 9 9 9 11 0 44 45 5 6 6 12 11 0 0 2 22 2 0 23 30 27 27 27 27 27 27 27 27 27 32 33 24 24 24 24 29 30 41 27 27 32 33 24 24 24 24 29 30 27 27 27 27 27 32 25 0 0 48 2 2 2 23 24 29 30 27 27 27 27 40 27 27 27 27 27 40 27 27 27 27 27 27 32 25 0 46 0 0 0 0 0 23 24 24 29 30 27 27 28 0 2 1 0 47 0 23 30 27 27 27 27 32 33 24 24 24 6 6 6 6 12 9 9 9 14 15 6 6 6 6 10 12 9 9 14 7 0 44 45 0 0 0 5 9 15 6 6 6 6 6 10 12 9 9 9 14 7 0 0 2 2 2 2 0 
16 13 13 13 13 13 13 13 13 13 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 27 27 27 27 27 27 27 27 27 27 27 27 41 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 39 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 41 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 40 27 27 27 27 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 14 15 6 6 6 6 6 6 6 10 12 9 9 9 9 9 9 9 9 9 9 9 9 14 15 6 6 6 6 6 6 6 6 12 9 9 9 9 9 9 9 9 9 9 9 14 6 6 6 12 9 9 9 14 15 6 6 6 6 6 30 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 40 27 27 27 27 27 27 27 27 27 27 27 27 32 33 24 24 24 24 29 30 27 27 27 41 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 32 33 24 24 24 24 24 29 30 27 27 27 27 27 27 32 33 24 24 24 24 29 30 27 27 27 27 27 27 27 27 27 27 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 14 15 6 6 6 6 10 12 9 9 9 9 9 9 9 9 9 9 9 9 9 14 15 6 6 6 6 6 6 
